CMN0040	CMN0039	CMN0047	CMN0048	CMN0039_GO_wnt	CMN0040_GO_wnt	CMN0039_GO_mapk	CMN0040_GO_mapk	CMN0039_GO_cyst	CMN0040_GO_cyst	CMN0039_GO_fate	CMN0040_GO_fate	wnt_radius	wnt_colour	mapk_radius	mapk_colour	cyst_radius	cyst_colour	fate_radius	fate_colour
0.954242509	0.698970004	0	0	0.698970004	0.954242509	0.698970004	0.954242509	0.698970004	0.954242509	0.698970004	0.954242509	2.5	black	2.5	black	2.5	black	2.5	black
1.914025652	1.543819805	1.823082797	1.214313897	1.543819805	1.914025652	1.543819805	1.914025652	1.543819805	1.914025652	1.543819805	1.914025652	2.5	black	2.5	black	2.5	black	2.5	black
1.482301767	1.346352974	0.903632516	1.55351894	1.346352974	1.482301767	1.346352974	1.482301767	1.346352974	1.482301767	1.346352974	1.482301767	2.5	black	2.5	black	2.5	black	2.5	black
1.834166284	1.83372069	1.188928484	1.728353782	1.83372069	1.834166284	1.83372069	1.834166284	1.83372069	1.834166284	1.83372069	1.834166284	2.5	black	2.5	black	2.5	black	2.5	black
2.608526034	2.726710912	2.627150705	2.835151331	2.726710912	2.608526034	2.726710912	2.608526034	2.726710912	2.608526034	2.726710912	2.608526034	2.5	black	2.5	black	2.5	black	2.5	black
1.73102438	2.115776876	0.84509804	0.602059991	2.115776876	1.73102438	2.115776876	1.73102438	2.115776876	1.73102438	2.115776876	1.73102438	2.5	black	2.5	black	2.5	black	2.5	black
0	0.44870632	0.864511081	0.071882007	0.44870632	0	0.44870632	0	0.44870632	0	0.44870632	0	2.5	black	2.5	black	2.5	black	2.5	black
0.515873844	0	0.773054693	0	0	0.515873844	0	0.515873844	0	0.515873844	0	0.515873844	2.5	black	2.5	black	2.5	black	2.5	black
0.794488047	0.365487985	1.240049772	0.970346876	0.365487985	0.794488047	0.365487985	0.794488047	0.365487985	0.794488047	0.365487985	0.794488047	2.5	black	2.5	black	2.5	black	2.5	black
1.738542741	1.971693239	1.889973638	1.527114112	1.971693239	1.738542741	1.971693239	1.738542741	1.971693239	1.738542741	1.971693239	1.738542741	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
1.988068203	1.845718018	2.364663541	0	1.845718018	1.988068203	1.845718018	1.988068203	1.845718018	1.988068203	1.845718018	1.988068203	2.5	black	2.5	black	2.5	black	2.5	black
3.081966258	3.359623024	2.895417021	2.843712293	3.359623024	3.081966258	3.359623024	3.081966258	3.359623024	3.081966258	3.359623024	3.081966258	2.5	black	2.5	black	2.5	black	2.5	black
1.431363764	1.35564305	0.77815125	0.161368002	1.35564305	1.431363764	1.35564305	1.431363764	1.35564305	1.431363764	1.35564305	1.431363764	2.5	black	2.5	black	2.5	black	2.5	black
0	1.336659823	0.906335042	0.968482949	1.336659823	0	1.336659823	0	1.336659823	0	1.336659823	0	2.5	black	2.5	black	2.5	black	2.5	black
1.12904506	0.936010796	0	0	0.936010796	1.12904506	0.936010796	1.12904506	0.936010796	1.12904506	0.936010796	1.12904506	2.5	black	2.5	black	2.5	black	2.5	black
0	0.646403726	0	0	0.646403726	0	0.646403726	0	0.646403726	0	0.646403726	0	2.5	black	2.5	black	2.5	black	2.5	black
2.190051418	1.746400644	2.114277297	1.954242509	1.746400644	2.190051418	1.746400644	2.190051418	1.746400644	2.190051418	1.746400644	2.190051418	2.5	black	2.5	black	2.5	black	2.5	black
0.269512944	0.739572344	0.755874856	0	0.739572344	0.269512944	0.739572344	0.269512944	0.739572344	0.269512944	0.739572344	0.269512944	2.5	black	2.5	black	2.5	black	2.5	black
1.743823222	1.673389578	1.058426024	0.957607287	1.673389578	1.743823222	1.673389578	1.743823222	1.673389578	1.743823222	1.673389578	1.743823222	2.5	black	2.5	black	2.5	black	2.5	black
1.86332286	1.763427994	1.681241237	1.505149978	1.763427994	1.86332286	1.763427994	1.86332286	1.763427994	1.86332286	1.763427994	1.86332286	2.5	black	2.5	black	2.5	black	2.5	black
1.680879174	1.680879174	1.979275148	0	1.680879174	1.680879174	1.680879174	1.680879174	1.680879174	1.680879174	1.680879174	1.680879174	2.5	black	2.5	black	2.5	black	2.5	black
2.308671107	2.782171524	2.41564098	2.17914948	2.782171524	2.308671107	2.782171524	2.308671107	2.782171524	2.308671107	2.782171524	2.308671107	2.5	black	2.5	black	2.5	black	2.5	black
2.814280899	3.042961206	2.935003151	2.831869774	3.042961206	2.814280899	3.042961206	2.814280899	3.042961206	2.814280899	3.042961206	2.814280899	2.5	black	2.5	black	2.5	black	2.5	black
3.156549151	3.059922972	2.860936621	2.902002891	3.059922972	3.156549151	3.059922972	3.156549151	3.059922972	3.156549151	3.059922972	3.156549151	2.5	black	2.5	black	2.5	black	2.5	black
2.81759181	2.670264412	2.402312979	2.828962637	2.670264412	2.81759181	2.670264412	2.81759181	2.670264412	2.81759181	2.670264412	2.81759181	2.5	black	2.5	black	2.5	black	2.5	black
2.28180577	2.245808677	2.064719984	2.416856769	2.245808677	2.28180577	2.245808677	2.28180577	2.245808677	2.28180577	2.245808677	2.28180577	2.5	black	2.5	black	2.5	black	2.5	black
3.060217963	2.556012875	2.018700499	2.958114545	2.556012875	3.060217963	2.556012875	3.060217963	2.556012875	3.060217963	2.556012875	3.060217963	2.5	black	2.5	black	2.5	black	2.5	black
3.190362518	3.274871077	3.215920305	3.143211594	3.274871077	3.190362518	3.274871077	3.190362518	3.274871077	3.190362518	3.274871077	3.190362518	2.5	black	2.5	black	2.5	black	2.5	black
0.902002891	1.515476441	1.808075868	1.677241846	1.515476441	0.902002891	1.515476441	0.902002891	1.515476441	0.902002891	1.515476441	0.902002891	2.5	black	2.5	black	2.5	black	2.5	black
0	0.604226053	1.335457901	0	0.604226053	0	0.604226053	0	0.604226053	0	0.604226053	0	2.5	black	2.5	black	2.5	black	2.5	black
1.767675224	1.224791956	1.343605508	0.889301703	1.224791956	1.767675224	1.224791956	1.767675224	1.224791956	1.767675224	1.224791956	1.767675224	2.5	black	2.5	black	2.5	black	2.5	black
1.462098381	1.311753861	1.846646329	1.578065884	1.311753861	1.462098381	1.311753861	1.462098381	1.311753861	1.462098381	1.311753861	1.462098381	2.5	black	2.5	black	2.5	black	2.5	black
1.739176632	1.983084773	1.814913181	0	1.983084773	1.739176632	1.983084773	1.739176632	1.983084773	1.739176632	1.983084773	1.739176632	2.5	black	2.5	black	2.5	black	2.5	black
1.376576957	1.729245807	1.601190533	1.481155871	1.729245807	1.376576957	1.729245807	1.376576957	1.729245807	1.376576957	1.729245807	1.376576957	2.5	black	2.5	black	2.5	black	2.5	black
0	1.340444115	1.626750854	0	1.340444115	0	1.340444115	0	1.340444115	0	1.340444115	0	2.5	black	2.5	black	2.5	black	2.5	black
1.284656283	1.15624619	0	0	1.15624619	1.284656283	1.15624619	1.284656283	1.15624619	1.284656283	1.15624619	1.284656283	2.5	black	2.5	black	2.5	black	2.5	black
3.279972485	3.051715775	3.055083859	3.16888623	3.051715775	3.279972485	3.051715775	3.279972485	3.051715775	3.279972485	3.051715775	3.279972485	2.5	black	2.5	black	2.5	black	2.5	black
0.301029996	0.301029996	0.698970004	0.77815125	0.301029996	0.301029996	0.301029996	0.301029996	0.301029996	0.301029996	0.301029996	0.301029996	2.5	black	2.5	black	2.5	black	2.5	black
0	1.174059808	0.997386384	0	1.174059808	0	1.174059808	0	1.174059808	0	1.174059808	0	2.5	black	2.5	black	2.5	black	2.5	black
1.153509989	0.344392274	0.608526034	0.250420002	0.344392274	1.153509989	0.344392274	1.153509989	0.344392274	1.153509989	0.344392274	1.153509989	2.5	black	2.5	black	2.5	black	2.5	black
2.203250524	2.271934494	1.657724954	0.958563883	2.271934494	2.203250524	2.271934494	2.203250524	2.271934494	2.203250524	2.271934494	2.203250524	2.5	black	2.5	black	2.5	black	2.5	black
0	0	2.013511333	1.89337333	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
3.256522919	3.132704645	3.524413	3.201541865	3.132704645	3.256522919	3.132704645	3.256522919	3.132704645	3.256522919	3.132704645	3.256522919	2.5	black	2.5	black	2.5	black	2.5	black
3.053896299	2.734607834	2.993709508	3.044210387	2.734607834	3.053896299	2.734607834	3.053896299	2.734607834	3.053896299	2.734607834	3.053896299	2.5	black	2.5	black	2.5	black	2.5	black
1.755035934	2.140633725	2.339212862	2.198217072	2.140633725	1.755035934	2.140633725	1.755035934	2.140633725	1.755035934	2.140633725	1.755035934	2.5	black	2.5	black	2.5	black	2.5	black
1.688953463	1.796366155	2.223677616	0.658011397	1.796366155	1.688953463	1.796366155	1.688953463	1.796366155	1.688953463	1.796366155	1.688953463	2.5	black	2.5	black	2.5	black	2.5	black
1.793231447	0	1.721563318	1.886095732	0	1.793231447	0	1.793231447	0	1.793231447	0	1.793231447	2.5	black	2.5	black	2.5	black	2.5	black
0	2.125578849	0	1.628695383	2.125578849	0	2.125578849	0	2.125578849	0	2.125578849	0	2.5	black	2.5	black	2.5	black	2.5	black
1.915347062	1.732795698	0	0	1.732795698	1.915347062	1.732795698	1.915347062	1.732795698	1.915347062	1.732795698	1.915347062	2.5	black	2.5	black	2.5	black	2.5	black
1.491361694	0	0.698970004	1.612783857	0	1.491361694	0	1.491361694	0	1.491361694	0	1.491361694	2.5	black	2.5	black	2.5	black	2.5	black
2.580924976	2.352182518	2.225309282	2.350248018	2.352182518	2.580924976	2.352182518	2.580924976	2.352182518	2.580924976	2.352182518	2.580924976	2.5	black	2.5	black	2.5	black	2.5	black
3.127946643	3.129638341	3.069275797	3.054961423	3.129638341	3.127946643	3.129638341	3.127946643	3.129638341	3.127946643	3.129638341	3.127946643	2.5	black	2.5	black	2.5	black	2.5	black
2.494488538	2.962108776	2.750300069	2.516151809	2.962108776	2.494488538	2.962108776	2.494488538	2.962108776	2.494488538	2.962108776	2.494488538	2.5	black	2.5	black	2.5	black	2.5	black
2.350344948	2.177709606	2.829522473	2.32933685	2.177709606	2.350344948	2.177709606	2.350344948	2.177709606	2.350344948	2.177709606	2.350344948	2.5	black	2.5	black	2.5	black	2.5	black
2.223418057	2.388332148	2.134272757	2.033986365	2.388332148	2.223418057	2.388332148	2.223418057	2.388332148	2.223418057	2.388332148	2.223418057	2.5	black	2.5	black	2.5	black	2.5	black
2.557447046	2.675209905	2.16728779	1.880813592	2.675209905	2.557447046	2.675209905	2.557447046	2.675209905	2.557447046	2.675209905	2.557447046	2.5	black	2.5	black	2.5	black	2.5	black
0.77815125	0.301029996	0.602059991	0	0.301029996	0.77815125	0.301029996	0.77815125	0.301029996	0.77815125	0.301029996	0.77815125	2.5	black	2.5	black	2.5	black	2.5	black
2.012837225	1.863203859	1.799547307	1.929980591	1.863203859	2.012837225	1.863203859	2.012837225	1.863203859	2.012837225	1.863203859	2.012837225	2.5	black	2.5	black	2.5	black	2.5	black
1.69019608	1.799340549	1.792391689	1.886490725	1.799340549	1.69019608	1.799340549	1.69019608	1.799340549	1.69019608	1.799340549	1.69019608	2.5	black	2.5	black	2.5	black	2.5	black
1.653212514	1.531478917	1.342422681	1.204119983	1.531478917	1.653212514	1.531478917	1.653212514	1.531478917	1.653212514	1.531478917	1.653212514	2.5	black	2.5	black	2.5	black	2.5	black
1.792391689	1.939519253	1.857332496	1.633468456	1.939519253	1.792391689	1.939519253	1.792391689	1.939519253	1.792391689	1.939519253	1.792391689	2.5	black	2.5	black	2.5	black	2.5	black
1.531478917	1.568201724	1.397940009	1.230448921	1.568201724	1.531478917	1.568201724	1.531478917	1.568201724	1.531478917	1.568201724	1.531478917	2.5	black	2.5	black	2.5	black	2.5	black
3.076636803	3.155509113	3.169154027	3.099065703	3.155509113	3.076636803	3.155509113	3.076636803	3.155509113	3.076636803	3.155509113	3.076636803	2.5	black	2.5	black	2.5	black	2.5	black
1.20790353	1.766338475	1.327154512	0.860338007	1.766338475	1.20790353	1.766338475	1.20790353	1.766338475	1.20790353	1.766338475	1.20790353	2.5	black	2.5	black	2.5	black	2.5	black
1.602059991	0.77815125	0	1.892094603	0.77815125	1.602059991	0.77815125	1.602059991	0.77815125	1.602059991	0.77815125	1.602059991	2.5	black	2.5	black	2.5	black	2.5	black
3.985270603	4.208293521	4.169245217	4.085190647	4.208293521	3.985270603	4.208293521	3.985270603	4.208293521	3.985270603	4.208293521	3.985270603	2.5	black	2.5	black	2.5	black	2.5	black
1.130976692	0.123851641	0.705007959	0.501059262	0.123851641	1.130976692	0.123851641	1.130976692	0.123851641	1.130976692	0.123851641	1.130976692	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.184663045	2.309161558	2.2018885	2.212879792	2.309161558	2.184663045	2.309161558	2.184663045	2.309161558	2.184663045	2.309161558	2.184663045	2.5	black	2.5	black	2.5	black	2.5	black
2.021230658	2.201915783	1.874017704	1.912434633	2.201915783	2.021230658	2.201915783	2.021230658	2.201915783	2.021230658	2.201915783	2.021230658	2.5	black	2.5	black	2.5	black	2.5	black
3.789225235	4.11488775	3.953648568	3.90561835	4.11488775	3.789225235	4.11488775	3.789225235	4.11488775	3.789225235	4.11488775	3.789225235	2.5	black	2.5	black	2.5	black	2.5	black
2.335939069	2.44836617	2.32688862	2.283278609	2.44836617	2.335939069	2.44836617	2.335939069	2.44836617	2.335939069	2.44836617	2.335939069	2.5	black	2.5	black	2.5	black	2.5	black
1.939519253	1.929418926	1.556302501	1.612783857	1.929418926	1.939519253	1.929418926	1.939519253	1.929418926	1.939519253	1.929418926	1.939519253	2.5	black	2.5	black	2.5	black	2.5	black
1.78582792	1.505149978	1.387923467	1.563955465	1.505149978	1.78582792	1.505149978	1.78582792	1.505149978	1.78582792	1.505149978	1.78582792	2.5	black	2.5	black	2.5	black	2.5	black
1.706973676	0	0.980911938	1.773493892	0	1.706973676	0	1.706973676	0	1.706973676	0	1.706973676	2.5	black	2.5	black	2.5	black	2.5	black
0.688419822	1.591064607	1.386855529	0	1.591064607	0.688419822	1.591064607	0.688419822	1.591064607	0.688419822	1.591064607	0.688419822	2.5	black	2.5	black	2.5	black	2.5	black
1.520090328	1.255272505	1.836450714	1.361727836	1.255272505	1.520090328	1.255272505	1.520090328	1.255272505	1.520090328	1.255272505	1.520090328	2.5	black	2.5	black	2.5	black	2.5	black
1.556302501	1.995635195	1.698970004	1.568201724	1.995635195	1.556302501	1.995635195	1.556302501	1.995635195	1.556302501	1.995635195	1.556302501	2.5	black	2.5	black	2.5	black	2.5	black
2.315970345	2.46766729	2.369215857	2.382017043	2.46766729	2.315970345	2.46766729	2.315970345	2.46766729	2.315970345	2.46766729	2.315970345	2.5	black	2.5	black	2.5	black	2.5	black
0	1.573567773	0	0	1.573567773	0	1.573567773	0	1.573567773	0	1.573567773	0	2.5	black	2.5	black	2.5	black	2.5	black
1.750276915	2.508206403	2.344981414	1.672097858	2.508206403	1.750276915	2.508206403	1.750276915	2.508206403	1.750276915	2.508206403	1.750276915	2.5	black	2.5	black	2.5	black	2.5	black
0	0.980003372	0.77815125	0	0.980003372	0	0.980003372	0	0.980003372	0	0.980003372	0	2.5	black	2.5	black	2.5	black	2.5	black
2.01321654	2.041274225	1.77815125	1.982271233	2.041274225	2.01321654	2.041274225	2.01321654	2.041274225	2.01321654	2.041274225	2.01321654	2.5	black	2.5	black	2.5	black	2.5	black
2.08278537	2.418814847	2.701878701	2.615402896	2.418814847	2.08278537	2.418814847	2.08278537	2.418814847	2.08278537	2.418814847	2.08278537	2.5	black	2.5	black	2.5	black	2.5	black
3.038397594	3.288919606	3.158320267	3.180985581	3.288919606	3.038397594	3.288919606	3.038397594	3.288919606	3.038397594	3.288919606	3.038397594	2.5	black	2.5	black	2.5	black	2.5	black
2.61989645	2.968006364	2.909727146	2.794355577	2.968006364	2.61989645	2.968006364	2.61989645	2.968006364	2.61989645	2.968006364	2.61989645	2.5	black	2.5	black	2.5	black	2.5	black
4.053942329	4.126303532	4.247892289	4.347501747	4.126303532	4.053942329	4.126303532	4.053942329	4.126303532	4.053942329	4.126303532	4.053942329	2.5	black	2.5	black	2.5	black	2.5	black
2.162534537	0.903089987	1.770852012	2.385427515	0.903089987	2.162534537	0.903089987	2.162534537	0.903089987	2.162534537	0.903089987	2.162534537	2.5	black	2.5	black	2.5	black	2.5	black
0.701567985	1.220108088	1.255272505	0	1.220108088	0.701567985	1.220108088	0.701567985	1.220108088	0.701567985	1.220108088	0.701567985	2.5	black	2.5	black	2.5	black	2.5	black
0.602059991	0.477121255	0.301029996	0.477121255	0.477121255	0.602059991	0.477121255	0.602059991	0.477121255	0.602059991	0.477121255	0.602059991	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.11058971	2.561101384	2.641474111	2.522444234	2.213572206	2.050946715	2.561101384	2.11058971	2.561101384	2.11058971	2.561101384	2.11058971	21	red	2.5	black	2.5	black	2.5	black
1.099335278	0.356025857	0.892094603	1.322219295	0.356025857	1.099335278	0.356025857	1.099335278	0.356025857	1.099335278	0.356025857	1.099335278	2.5	black	2.5	black	2.5	black	2.5	black
0.646403726	1.248708736	0.903632516	0	1.248708736	0.646403726	1.248708736	0.646403726	1.248708736	0.646403726	1.248708736	0.646403726	2.5	black	2.5	black	2.5	black	2.5	black
2.123851641	2.173186268	2.238046103	2.037426498	2.173186268	2.123851641	2.173186268	2.123851641	2.173186268	2.123851641	2.173186268	2.123851641	2.5	black	2.5	black	2.5	black	2.5	black
0.477121255	0.477121255	0	1	0.477121255	0.477121255	0.477121255	0.477121255	0.477121255	0.477121255	0.477121255	0.477121255	2.5	black	2.5	black	2.5	black	2.5	black
1.255272505	1.342422681	1.342422681	1.322219295	1.342422681	1.255272505	1.342422681	1.255272505	1.342422681	1.255272505	1.342422681	1.255272505	2.5	black	2.5	black	2.5	black	2.5	black
1.851258349	2.025305865	1.924279286	1.924279286	2.025305865	1.851258349	2.025305865	1.851258349	2.025305865	1.851258349	2.025305865	1.851258349	2.5	black	2.5	black	2.5	black	2.5	black
2.523746467	2.733999287	2.307496038	2.155336037	2.733999287	2.523746467	2.733999287	2.523746467	2.733999287	2.523746467	2.733999287	2.523746467	2.5	black	2.5	black	2.5	black	2.5	black
2.06069784	2.496057418	2.550228353	2.309630167	2.496057418	2.06069784	2.496057418	2.06069784	2.496057418	2.06069784	2.496057418	2.06069784	2.5	black	2.5	black	2.5	black	2.5	black
1	0.84509804	0.954724791	0	0.84509804	1	0.84509804	1	0.84509804	1	0.84509804	1	2.5	black	2.5	black	2.5	black	2.5	black
2.688419822	2.815577748	2.718501689	2.7084209	2.815577748	2.688419822	2.815577748	2.688419822	2.815577748	2.688419822	2.815577748	2.688419822	2.5	black	2.5	black	2.5	black	2.5	black
0.903089987	1.079181246	1.041392685	0.903089987	1.079181246	0.903089987	1.079181246	0.903089987	1.079181246	0.903089987	1.079181246	0.903089987	2.5	black	2.5	black	2.5	black	2.5	black
1.903089987	2.781036939	2.84135947	1.897627091	2.781036939	1.903089987	2.781036939	1.903089987	2.781036939	1.903089987	2.781036939	1.903089987	2.5	black	2.5	black	2.5	black	2.5	black
1.944482672	1.919078092	1.62324929	1.643452676	1.919078092	1.944482672	1.919078092	1.944482672	1.919078092	1.944482672	1.919078092	1.944482672	2.5	black	2.5	black	2.5	black	2.5	black
1.798719685	1.951288937	2.274965625	2.219532135	1.951288937	1.798719685	1.951288937	1.798719685	1.951288937	1.798719685	1.951288937	1.798719685	2.5	black	2.5	black	2.5	black	2.5	black
1.699751032	1.993920959	1.796921075	1.765072201	1.993920959	1.699751032	1.993920959	1.699751032	1.993920959	1.699751032	1.993920959	1.699751032	2.5	black	2.5	black	2.5	black	2.5	black
3.181314684	2.775974331	3.390023191	3.269249018	2.775974331	3.181314684	2.775974331	3.181314684	2.775974331	3.181314684	2.775974331	3.181314684	2.5	black	2.5	black	2.5	black	2.5	black
3.226153783	3.547659042	3.410245635	3.34193086	3.547659042	3.226153783	3.547659042	3.226153783	3.547659042	3.226153783	3.547659042	3.226153783	2.5	black	2.5	black	2.5	black	2.5	black
1.779596491	1.714162046	1.763427994	1.826916647	1.714162046	1.779596491	1.714162046	1.779596491	1.714162046	1.779596491	1.714162046	1.779596491	2.5	black	2.5	black	2.5	black	2.5	black
1.839289456	2.029383778	2.437750563	2.334031315	2.029383778	1.839289456	2.029383778	1.839289456	2.029383778	1.839289456	2.029383778	1.839289456	2.5	black	2.5	black	2.5	black	2.5	black
0.602059991	0	0	0	0	0.602059991	0	0.602059991	0	0.602059991	0	0.602059991	2.5	black	2.5	black	2.5	black	2.5	black
1.913813852	2.093421685	1.477121255	1.342422681	2.093421685	1.913813852	2.093421685	1.913813852	2.093421685	1.913813852	2.093421685	1.913813852	2.5	black	2.5	black	2.5	black	2.5	black
3.398634325	3.661725629	3.590061231	3.581126688	3.661725629	3.398634325	3.661725629	3.398634325	3.661725629	3.398634325	3.661725629	3.398634325	2.5	black	2.5	black	2.5	black	2.5	black
2.531478917	2.769443795	2.663700925	2.561101384	2.769443795	2.531478917	2.769443795	2.531478917	2.769443795	2.531478917	2.769443795	2.531478917	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	1.305566314	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.633468456	1.714245911	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
1.72427587	1.568201724	0	0	1.568201724	1.72427587	1.568201724	1.72427587	1.568201724	1.72427587	1.568201724	1.72427587	2.5	black	2.5	black	2.5	black	2.5	black
1.785329835	2.164352856	1.977723605	1.73239376	2.164352856	1.785329835	2.164352856	1.785329835	2.164352856	1.785329835	2.164352856	1.785329835	2.5	black	2.5	black	2.5	black	2.5	black
1.707570176	1.934498451	1.491361694	1.662757832	1.934498451	1.707570176	1.934498451	1.707570176	1.934498451	1.707570176	1.934498451	1.707570176	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0.301029996	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.012837225	1.986771734	2	1.934498451	1.986771734	2.012837225	1.986771734	2.012837225	1.986771734	2.012837225	1.986771734	2.012837225	2.5	black	2.5	black	2.5	black	2.5	black
2.40654018	2.558096288	2.385606274	2.330413773	2.558096288	2.40654018	2.558096288	2.40654018	2.558096288	2.40654018	2.558096288	2.40654018	2.5	black	2.5	black	2.5	black	2.5	black
1.579783597	1.579783597	1.838849091	1.785329835	1.579783597	1.579783597	1.579783597	1.579783597	1.579783597	1.579783597	1.579783597	1.579783597	2.5	black	2.5	black	2.5	black	2.5	black
2.290034611	2.664641976	2.474216264	2.290034611	2.664641976	2.290034611	2.664641976	2.290034611	2.664641976	2.290034611	2.664641976	2.290034611	2.5	black	2.5	black	2.5	black	2.5	black
2.889839334	3.100367098	2.961791155	3.085518906	3.100367098	2.889839334	3.100367098	2.889839334	3.100367098	2.889839334	3.100367098	2.889839334	2.5	black	2.5	black	2.5	black	2.5	black
2.12632626	0	1.72794771	2.59216565	0	2.12632626	0	2.12632626	0	2.12632626	0	2.12632626	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0.411619706	0.999565488	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.678518379	2.966606297	2.404782419	2.315949365	2.966606297	2.678518379	2.966606297	2.678518379	2.966606297	2.678518379	2.966606297	2.678518379	2.5	black	2.5	black	2.5	black	2.5	black
0	2.704467968	2.055684065	2.692053365	2.704467968	0	2.704467968	0	2.704467968	0	2.704467968	0	2.5	black	2.5	black	2.5	black	2.5	black
2.875639937	2.86071523	2.857525473	2.289811839	2.86071523	2.875639937	2.86071523	2.875639937	2.86071523	2.875639937	2.86071523	2.875639937	2.5	black	2.5	black	2.5	black	2.5	black
0.477121255	0.602059991	0	0	0.602059991	0.477121255	0.602059991	0.477121255	0.602059991	0.477121255	0.602059991	0.477121255	2.5	black	2.5	black	2.5	black	2.5	black
2.045322979	2.575187845	2.187520721	2.075546961	2.575187845	2.045322979	2.575187845	2.045322979	2.575187845	2.045322979	2.575187845	2.045322979	2.5	black	2.5	black	2.5	black	2.5	black
1.491361694	1.672097858	1.342422681	1.278753601	1.672097858	1.491361694	1.672097858	1.491361694	1.672097858	1.491361694	1.672097858	1.491361694	2.5	black	2.5	black	2.5	black	2.5	black
2.063370894	2.127687788	1.939519253	1.770852012	2.127687788	2.063370894	2.127687788	2.063370894	2.127687788	2.063370894	2.127687788	2.063370894	2.5	black	2.5	black	2.5	black	2.5	black
0	1.349665984	0	0	1.349665984	0	1.349665984	0	1.349665984	0	1.349665984	0	2.5	black	2.5	black	2.5	black	2.5	black
2.25319257	2.537554661	2.180240601	2.128431581	2.537554661	2.25319257	2.537554661	2.25319257	2.537554661	2.25319257	2.537554661	2.25319257	2.5	black	2.5	black	2.5	black	2.5	black
0.522444234	0.658011397	0.477121255	0.301029996	0.658011397	0.522444234	0.658011397	0.522444234	0.658011397	0.522444234	0.658011397	0.522444234	2.5	black	2.5	black	2.5	black	2.5	black
0.938019097	0.809559715	0	0	0.809559715	0.938019097	0.809559715	0.938019097	0.809559715	0.938019097	0.809559715	0.938019097	2.5	black	2.5	black	2.5	black	2.5	black
2.239724804	1.671358003	1.398634325	2.51200361	1.671358003	2.239724804	1.671358003	2.239724804	1.671358003	2.239724804	1.671358003	2.239724804	2.5	black	2.5	black	2.5	black	2.5	black
0	1.204119983	0	0	1.204119983	0	1.204119983	0	1.204119983	0	1.204119983	0	2.5	black	2.5	black	2.5	black	2.5	black
1.763427994	1.748188027	1.991226076	0	1.748188027	1.763427994	1.748188027	1.763427994	1.748188027	1.763427994	1.748188027	1.763427994	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	1.929418926	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
1.322219295	1.380211242	1.041392685	1.176091259	1.380211242	1.322219295	1.380211242	1.322219295	1.380211242	1.322219295	1.380211242	1.322219295	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0.301029996	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0.602059991	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
1.652633068	1.050766311	1.527758753	0	1.050766311	1.652633068	1.050766311	1.652633068	1.050766311	1.652633068	1.050766311	1.652633068	2.5	black	2.5	black	2.5	black	2.5	black
1.591732239	1.761627185	1.237794993	2.209515015	1.761627185	1.591732239	1.761627185	1.591732239	1.761627185	1.591732239	1.761627185	1.591732239	2.5	black	2.5	black	2.5	black	2.5	black
1.568201724	1.612783857	1.414973348	1.505149978	1.612783857	1.568201724	1.612783857	1.568201724	1.612783857	1.568201724	1.612783857	1.568201724	2.5	black	2.5	black	2.5	black	2.5	black
0.477121255	0.301029996	0	0	0.301029996	0.477121255	0.301029996	0.477121255	0.301029996	0.477121255	0.301029996	0.477121255	2.5	black	2.5	black	2.5	black	2.5	black
2.840106094	0.903089987	1	3.426185825	0.903089987	2.840106094	0.903089987	2.840106094	0.903089987	2.840106094	0.903089987	2.840106094	2.5	black	2.5	black	2.5	black	2.5	black
1.716003344	1.414973348	1.51851394	1.505149978	1.414973348	1.716003344	1.414973348	1.716003344	1.414973348	1.716003344	1.414973348	1.716003344	2.5	black	2.5	black	2.5	black	2.5	black
0.903089987	1.204119983	1.499687083	0.602059991	1.204119983	0.903089987	1.204119983	0.903089987	1.204119983	0.903089987	1.204119983	0.903089987	2.5	black	2.5	black	2.5	black	2.5	black
