"gene"	"transcript"	"logFC_gast_nect"	"logCPM_gast_nect"	"PValue_gast_nect"	"P_adjust_gast_nect"	"CMN0040"	"CMN0039"	"CMN0047"	"CMN0048"	"go"	"CMN0039_GO_wnt"	"CMN0040_GO_wnt"	"CMN0039_GO_mapk"	"CMN0040_GO_mapk"	"CMN0039_GO_cyst"	"CMN0040_GO_cyst"	"CMN0039_GO_fate"	"CMN0040_GO_fate"
"2692"	"c92952_g1_i1"	"85440"	-0.24442061398255	1.66967959958293	0.816172335849271	1	36	32	50.43	45.93	"GO:0005768,GO:0005802,GO:0008076,GO:0015629,GO:0030027,GO:0030175,GO:0031083,GO:0031982,GO:0042734,GO:0043025,GO:0043195,GO:0043209,GO:0044295,GO:0045121,GO:0048471,GO:0070032,GO:0070033,GO:0070044,GO:0005249,GO:0005484,GO:0017022,GO:0017075,GO:0019904,GO:0044325,GO:0047485,GO:0048306,GO:0001504,GO:0006112,GO:0007409,GO:0007616,GO:0007626,GO:0008306,GO:0010975,GO:0014047,GO:0016081,GO:0016082,GO:0016197,GO:0030252,GO:0030431,GO:0031629,GO:0032024,GO:0034765,GO:0044281,GO:0048791,GO:0051963,GO:0060291,GO:0071805"	32	36	32	36	32	36	32	36
"2693"	"c92959_g1_i1"	"65300"	-0.220843844018093	8.28798678281976	0.788055798072016	1	3420	5293.7	3460	4934.16	"GO:0005753,GO:0005515,GO:0015078,GO:0019829,GO:0044769,GO:0006754,GO:0015992"	5293.7	3420	5293.7	3420	5293.7	3420	5293.7	3420
"2694"	"c93022_g1_i1"	"117395"	-0.829896226780801	1.77178153111792	0.404471891684791	1	69	29	41	36	"GO:0004084,GO:0008652,GO:0009081"	29	69	29	69	29	69	29	69
"2695"	"c93166_g1_i1"	"103106"	1.19030273903584	0.13793470091327	0.349438479228941	1	9	12.1	26.96	5.41	"GO:0005634,GO:0004402,GO:0006355,GO:0016573"	12.1	9	12.1	9	12.1	9	12.1	9
"2696"	"c93166_g1_i2"	"103108"	-0.32519147928468	0.557657347267639	0.809399073669915	1	11	8.84	25.66	25.59	"GO:0005634,GO:0004402,GO:0006355,GO:0016573"	8.84	11	8.84	11	8.84	11	8.84	11
"2697"	"c93214_g1_i1"	"1231"	-0.503403984868905	4.57627694645933	0.54996464448879	1	366.08	314.41	276	327.66	"GO:0004721,GO:0046872"	314.41	366.08	314.41	366.08	314.41	366.08	314.41	366.08
"2698"	"c93236_g1_i1"	"15641"	0.378907680443951	10.6992998151402	0.654808331466149	1	11990	23827.6	32100.4	23825.8	"GO:0005811,GO:0005829,GO:0005886,GO:0015630,GO:0030529,GO:0031965,GO:0070062,GO:0097452,GO:0004365,GO:0008017,GO:0035605,GO:0042802,GO:0050661,GO:0051287,GO:0000226,GO:0006006,GO:0006096,GO:0017148,GO:0035606,GO:0050821,GO:0051402,GO:0055114,GO:0071346"	23827.6	11990	23827.6	11990	23827.6	11990	23827.6	11990
"2699"	"c93246_g2_i1"	"57947"	0.0917366479669632	7.11774864706348	0.910882260301429	1	1653	2483	1845	1694	"GO:0043231,GO:0044444,GO:0006996"	2483	1653	2483	1653	2483	1653	2483	1653
"2700"	"c93302_g1_i1"	"20782"	0.852410881790078	0.141506182015015	0.495924324038107	1	12	19	18	5	"GO:0005488,GO:0009987,GO:0050794,GO:0050896"	19	12	19	12	19	12	19	12
"2701"	"c93316_g1_i1"	"33419"	-0.325585706238896	5.38040433202862	0.706579421359288	1	407	540.93	563	738	"GO:0005794,GO:0005886,GO:0070062,GO:0071782,GO:0003924,GO:0005515,GO:0005525,GO:0019003,GO:0001654,GO:0006886,GO:0006913,GO:0007420,GO:0008152,GO:0032482,GO:0034389,GO:0071786"	540.93	407	540.93	407	540.93	407	540.93	407
"2702"	"c93340_g1_i1"	"88668"	-1.16223044054066	0.706803047472326	0.572208882349217	1	0	0	26.2	50.65	"GO:0043226,GO:0044424"	0	0	0	0	0	0	0	0
"2703"	"c93340_g1_i2"	"88667"	-0.132615266607609	3.10111714332841	0.894516065044182	1	153	85	152.8	68.35	"GO:0043226,GO:0044424"	85	153	85	153	85	153	85	153
"2704"	"c93374_g1_i1"	"1680"	1.1626087679684	0.483443179865375	0.366704708569101	1	11.84	8.2	42	7.37	"GO:0044424,GO:0046983"	8.2	11.84	8.2	11.84	8.2	11.84	8.2	11.84
"2705"	"c93374_g1_i2"	"1678"	0.200288863815738	1.64325171166121	0.912888030234429	1	58.16	100.8	0	11.63	"GO:0005622,GO:0046983"	100.8	58.16	100.8	58.16	100.8	58.16	100.8	58.16
"2706"	"c93442_g1_i1"	"40603"	0.749946851997096	9.49422897828293	0.359600398423322	1	6063.18	15666.2	11673.8	7316.19	"GO:0003700,GO:0043565,GO:0006355"	15666.2	6063.18	15666.2	6063.18	15666.2	6063.18	15666.2	6063.18
"2707"	"c93459_g1_i1"	"47449"	0.524627430607456	7.88192870602312	0.518782716819676	1	2691	4252.46	4098	2137	"GO:0005730,GO:0006810,GO:0042273,GO:0044699"	4252.46	2691	4252.46	2691	4252.46	2691	4252.46	2691
"2708"	"c93486_g1_i1"	"5479"	-0.886457152011607	1.63034919228828	0.381644240866422	1	59	40	23	37	"GO:0003997,GO:0043168,GO:0050662,GO:0006635"	40	59	40	59	40	59	40	59
"2709"	"c93523_g1_i1"	"9868"	4.21300910628493	-2.12869965011489	0.346144084586588	1	0	5	0	0	"GO:0005865,GO:0005523,GO:0030036,GO:0048821,GO:1901992"	5	0	5	0	5	0	5	0
"2710"	"c93523_g1_i2"	"9869"	0.720927422611048	-0.145457799883301	0.754464446757489	1	0	0	27	14	"GO:0043232,GO:0030036"	0	0	0	0	0	0	0	0
"2711"	"c93552_g1_i1"	"75648"	-5.11278821849736	-1.7710295151322	0.161839272503593	1	0	0	0	7.5	"GO:0006810"	0	0	0	0	0	0	0	0
"2712"	"c93552_g1_i2"	"75649"	0.238597821233202	4.72840736355806	0.781007435355536	1	235	399	454	365.5	"GO:0006810"	399	235	399	235	399	235	399	235
"2713"	"c93576_g2_i1"	"87150"	0.63137607442989	3.79780697891653	0.464624056838677	1	164	264	239	106	"GO:0043227,GO:0044464,GO:0052745,GO:0006796,GO:0044281,GO:0071704"	264	164	264	164	264	164	264	164
"2714"	"c93629_g1_i1"	"3617"	-0.532931453662358	1.27775478339273	0.61122610991559	1	25	29	26.99	42	"GO:0006810"	29	25	29	25	29	25	29	25
"2715"	"c93750_g1_i1"	"45537"	0.212727089284488	1.09057485851001	0.855244347085038	1	30	33	31	16	"GO:0005815,GO:0034453"	33	30	33	30	33	30	33	30
"2716"	"c93778_g1_i1"	"46898"	0.78781125579547	3.10064809134689	0.396262462424811	1	64	118	198	89.6	"GO:0044424,GO:0004197,GO:0006915,GO:0044707,GO:0044767,GO:0048523,GO:0050896"	118	64	118	64	118	64	118	64
"2717"	"c93802_g1_i1"	"49478"	2.41246279514565	5.00504223293402	0.0105870687994353	1	87	521.08	1063.73	163.42	"GO:0016791,GO:0044237,GO:0044238,GO:0071704"	521.08	87	521.08	87	521.08	87	521.08	87
"2718"	"c93802_g1_i2"	"49476"	5.50099930404508	3.22838397776918	0.000310209524229248	1	0	85.92	436.41	9.58	"GO:0016791,GO:0044237,GO:0044238,GO:0071704"	85.92	0	85.92	0	85.92	0	85.92	0
"2719"	"c93845_g1_i1"	"10945"	-0.547798446876635	3.9792046073281	0.519399473585612	1	214.88	207.24	175.23	247.15	"GO:0071011,GO:0044822,GO:0006397,GO:0008380"	207.24	214.88	207.24	214.88	207.24	214.88	207.24	214.88
"2720"	"c93851_g1_i1"	"31789"	0.0140221460486993	2.63918968636577	0.999999999999997	1	49	58	122	101	"GO:0016021,GO:0004659,GO:0008152"	58	49	58	49	58	49	58	49
"2721"	"c93884_g1_i1"	"80392"	-0.164945147227643	4.44101523108463	0.848261142998468	1	301	274.02	333	268	"GO:0044424,GO:0006355,GO:0050896"	274.02	301	274.02	301	274.02	301	274.02	301
"2722"	"c93889_g1_i1"	"29687"	0.314466996472192	6.36367874037062	0.71133016471714	1	1074.4	1830.78	950	757.35	"GO:0005622,GO:0030904,GO:0015031,GO:0042147"	1830.78	1074.4	1830.78	1074.4	1830.78	1074.4	1830.78	1074.4
"2723"	"c93922_g1_i1"	"62231"	-0.415165460627461	9.46240828941799	0.619705330518184	1	6960.64	10302.9	7955.59	13022.5	"GO:0003723,GO:0005515"	10302.9	6960.64	10302.9	6960.64	10302.9	6960.64	10302.9	6960.64
"2724"	"c93952_g1_i1"	"41372"	0.220113470375909	8.98358361128179	0.78972260582206	1	4763.02	10219	6325.69	6851.99	"GO:0005730,GO:0005840,GO:0003723,GO:0042254"	10219	4763.02	10219	4763.02	10219	4763.02	10219	4763.02
"2725"	"c94021_g1_i1"	"67885"	4.19473183437014	0.0179552040873745	0.00735173259902306	1	0	13	35	2	"GO:0016020,GO:0008528,GO:0007166"	13	0	13	0	13	0	13	0
"2726"	"c94039_g1_i1"	"36829"	0.924670050227502	4.12889371067169	0.279289375337641	1	142	384	302	156	"GO:0005856,GO:0005886,GO:0005925,GO:0097433,GO:0005524"	384	142	384	142	384	142	384	142
"2727"	"c94072_g2_i1"	"57982"	0.0488246012105944	6.65509440706969	0.95346877687287	1	1353.67	1888.06	1217.66	1116.08	"GO:0005737,GO:0044446,GO:0050794"	1888.06	1353.67	1888.06	1353.67	1888.06	1353.67	1888.06	1353.67
"2728"	"c94120_g1_i1"	"70178"	-1.30600536564365	1.30717042679324	0.208772886258667	1	45.04	18.03	21.99	38	"GO:0019897,GO:0030136,GO:0031252,GO:0043195,GO:0004674,GO:0005112,GO:0035612,GO:0032880,GO:0045747,GO:0046777,GO:0050821,GO:2000369"	18.03	45.04	18.03	45.04	18.03	45.04	18.03	45.04
"2729"	"c94143_g2_i1"	"71460"	-0.964836390831425	1.75403189065537	0.331703337889641	1	66	37	29	41	"GO:0005604,GO:0005654,GO:0005789,GO:0009925,GO:0014069,GO:0015629,GO:0030056,GO:0030175,GO:0043194,GO:0043197,GO:0005176,GO:0005178,GO:0005200,GO:0008022,GO:0007049,GO:0007155,GO:0007173,GO:0007229,GO:0010628,GO:0010976,GO:0014070,GO:0016049,GO:0032088,GO:0032495,GO:0032496,GO:0045104,GO:0045175,GO:0045197,GO:0070433,GO:0071356"	37	66	37	66	37	66	37	66
"2730"	"c94158_g2_i1"	"106016"	0.564211887282274	6.5021450865396	0.495901087801366	1	946	1975	1299.91	875.05	"GO:0016874,GO:0008152"	1975	946	1975	946	1975	946	1975	946
"2731"	"c94188_g2_i1"	"93349"	0.661683213553103	6.6967522354922	0.428590076804932	1	1186	2336.61	1515	820.05	"GO:0044424"	2336.61	1186	2336.61	1186	2336.61	1186	2336.61	1186
"2732"	"c94233_g1_i1"	"20273"	-1.16618841905108	1.75844688554711	0.250138441733097	1	60	21	38	52	"GO:0005634,GO:0005829,GO:0005524,GO:0046872,GO:0071566,GO:0033146,GO:0034976,GO:1990592"	21	60	21	60	21	60	21	60
"2733"	"c94364_g1_i1"	"52841"	-0.341459147598786	1.60789464840031	0.736517514024779	1	43	30	46	38	"GO:0008893,GO:0046872,GO:0008152"	30	43	30	43	30	43	30	43
"2734"	"c94374_g1_i2"	"36884"	0.0198299354924828	3.83128960883771	0.986029891128976	1	152.97	208	217	195	"GO:0009987"	208	152.97	208	152.97	208	152.97	208	152.97
"2735"	"c94384_g1_i1"	"50893"	-0.0178195795006921	8.15603317759009	0.98312947339505	1	2447	4156.61	4332	4663.09	"GO:0005634,GO:0005737,GO:0003723,GO:0005515,GO:0006355,GO:0010467,GO:0016070"	4156.61	2447	4156.61	2447	4156.61	2447	4156.61	2447
"2736"	"c94422_g1_i1"	"85498"	-0.146517389599431	2.43060064444936	0.88099077363168	1	71.5	106	46.5	66	"GO:0043167"	106	71.5	106	71.5	106	71.5	106	71.5
"2737"	"c94422_g1_i2"	"28965"	-0.146517355252418	2.43060064444936	0.880988308535041	1	71.5	106	46.5	66	"GO:0043167"	106	71.5	106	71.5	106	71.5	106	71.5
"2738"	"c94424_g1_i1"	"108640"	0.353191707903667	10.6885381079494	0.663759506814404	1	16519.8	29385.7	26303.7	19543.4	"GO:0002199,GO:0005813,GO:0005832,GO:0005874,GO:0016235,GO:0044297,GO:0045111,GO:0070062,GO:0005524,GO:0051082,GO:0006457,GO:0007339,GO:0046931,GO:1901998"	29385.7	16519.8	29385.7	16519.8	29385.7	16519.8	29385.7	16519.8
"2739"	"c94475_g1_i1"	"61705"	-0.469885459480523	2.93206346193369	0.611868368131675	1	85	91	97	131	"GO:0005930,GO:0016020"	91	85	91	85	91	85	91	85
"2740"	"c94497_g1_i2"	"9098"	-2.45531516624376	1.1021960911557	0.0354041820611176	1	48	4.5	13.5	37	"GO:0008324,GO:0015175,GO:0015179,GO:0006812,GO:0006835,GO:0015800,GO:0015804,GO:1902475"	4.5	48	4.5	48	4.5	48	4.5	48
"2741"	"c94563_g1_i1"	"8346"	0.561268594140091	3.57451025669853	0.573901732445562	1	182	341.03	93	57	"GO:0016192,GO:0044699"	341.03	182	341.03	182	341.03	182	341.03	182
"2742"	"c94608_g1_i1"	"96578"	-1.58000219162163	3.92228261243448	0.0686368651640632	1	283.78	123.34	103.45	277.52	"GO:0016620,GO:0044710"	123.34	283.78	123.34	283.78	123.34	283.78	123.34	283.78
"2743"	"c94609_g1_i1"	"26279"	0.464842695920238	4.80677309595124	0.595387672650272	1	255.76	323	629	326	"GO:0005654,GO:0005930,GO:0097546,GO:0003341,GO:0021591,GO:0036158,GO:0070986"	323	255.76	323	255.76	323	255.76	323	255.76
"2744"	"c94774_g1_i1"	"42025"	1.23970766520389	1.95287320638287	0.278010473913418	1	48.8	111.44	48.8	6.97	"GO:0016020,GO:0016627,GO:0006629"	111.44	48.8	111.44	48.8	111.44	48.8	111.44	48.8
"2745"	"c94774_g1_i3"	"42023"	-0.516120859271006	1.75980383055975	0.606394152546934	1	46.99	47.56	33.2	48.17	"GO:0016020,GO:0016627,GO:0006629"	47.56	46.99	47.56	46.99	47.56	46.99	47.56	46.99
"2746"	"c94774_g1_i4"	"17358"	-6.92530619200211	-0.549456091428625	0.0217644301882568	1	0	0	0	26.86	"GO:0005737,GO:0016020,GO:0043231,GO:0016627,GO:0044710"	0	0	0	0	0	0	0	0
"2747"	"c94803_g1_i1"	"77998"	0.394800545257003	2.99801110683855	0.679112332534344	1	45.52	149	119.78	122	"GO:0016740"	149	45.52	149	45.52	149	45.52	149	45.52
"2748"	"c94844_g1_i1"	"57770"	-0.606223129100153	2.41597401434727	0.52524496790093	1	99	77	48	58	"GO:0016740"	77	99	77	99	77	99	77	99
"2749"	"c94853_g1_i1"	"58"	-0.0337059909421723	3.84689556908157	0.972451396196822	1	205	258	169	155	"GO:0004518,GO:0016070,GO:0090305"	258	205	258	205	258	205	258	205
"2750"	"c94863_g1_i1"	"88379"	0.419967776884078	6.56649338673964	0.610213262587606	1	993.98	1843	1428	1023	"GO:0015935,GO:0003735,GO:0006412"	1843	993.98	1843	993.98	1843	993.98	1843	993.98
"2751"	"c94973_g1_i1"	"20041"	-0.121017476732757	3.00844215599335	0.904659171631699	1	126	171.97	61	80	"GO:0000790,GO:0001741,GO:0005654,GO:0005730,GO:0016514,GO:0071564,GO:0071565,GO:0000978,GO:0000980,GO:0002039,GO:0003713,GO:0030957,GO:0031492,GO:0001835,GO:0006281,GO:0006337,GO:0008285,GO:0015074,GO:0030154,GO:0039692,GO:0043044,GO:0043923,GO:0044772,GO:0045944,GO:0051091"	171.97	126	171.97	126	171.97	126	171.97	126
"2752"	"c94994_g1_i1"	"47305"	-1.66667228058423	3.62761141648642	0.0638456445460103	1	281	73	101	184.01	"GO:0044464,GO:0050789"	73	281	73	281	73	281	73	281
"2753"	"c94994_g1_i2"	"47304"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0044464,GO:0050789"	0	0	0	0	0	0	0	0
"2754"	"c95039_g1_i1"	"56478"	0.116001484911791	-1.18332470214617	1	1	2	2	7	5	"GO:0005488,GO:0016787,GO:0090304"	2	2	2	2	2	2	2	2
"2755"	"c95089_g1_i1"	"31599"	0.379729406073605	6.12844357651975	0.648321142253967	1	810	1253	1122	704	"GO:0005666,GO:0001056,GO:0003677,GO:0032549,GO:0006383,GO:0032728,GO:0045089"	1253	810	1253	810	1253	810	1253	810
"2756"	"c95143_g1_i1"	"4959"	0.305559877721723	6.41756886711726	0.713226207073131	1	776.28	1459.3	1374.85	1120.03	"GO:0005759,GO:0008198,GO:0036455,GO:0051537,GO:0051539,GO:0006879,GO:0044571,GO:0097428"	1459.3	776.28	1459.3	776.28	1459.3	776.28	1459.3	776.28
"2757"	"c95208_g1_i1"	"46537"	-0.0688253691195233	5.08281714473219	0.936058408432238	1	371.02	523.81	467.24	488	"GO:0005634,GO:0005783,GO:0005515,GO:0016790,GO:0071567,GO:0006508,GO:0033146"	523.81	371.02	523.81	371.02	523.81	371.02	523.81	371.02
"2758"	"c95234_g1_i1"	"34337"	-0.146160366760709	0.245799496974661	0.935012574171739	1	5	8	21	22	"GO:0000790,GO:0005829,GO:0005886,GO:0005925,GO:0030016,GO:0030863,GO:0031941,GO:0035267,GO:0036464,GO:0043209,GO:0070062,GO:0070688,GO:0072562,GO:0097433,GO:0000978,GO:0000980,GO:0005200,GO:0005524,GO:0019894,GO:0030957,GO:0031492,GO:0031625,GO:0042802,GO:0050998,GO:0001895,GO:0007264,GO:0007411,GO:0021762,GO:0034329,GO:0034332,GO:0038096,GO:0043044,GO:0045087,GO:0045214,GO:0048010,GO:0048013,GO:0051592,GO:0061024,GO:0070527"	8	5	8	5	8	5	8	5
"2759"	"c95381_g1_i2"	"11836"	-0.873110619092562	0.112618744692625	0.552788794645486	1	14.3	1	18	16	"GO:0044424,GO:0005488,GO:0007165"	1	14.3	1	14.3	1	14.3	1	14.3
"2760"	"c95381_g1_i3"	"11837"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0005488,GO:0016740,GO:0007165"	0	0	0	0	0	0	0	0
"2761"	"c95381_g1_i4"	"109196"	-2.02640774248575	-2.65532247883514	1	1	0.7	0	0	0	"GO:0005622,GO:0005488,GO:0016740,GO:0007165,GO:0046331"	0	0.7	0	0.7	0	0.7	0	0.7
"2762"	"c95387_g1_i1"	"44998"	0.157474426447252	5.54221230032312	0.852314493358549	1	538.68	687.56	776.87	555.56	"GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0044446,GO:0070062,GO:0031625,GO:0006810"	687.56	538.68	687.56	538.68	687.56	538.68	687.56	538.68
"2763"	"c95387_g1_i3"	"64459"	0.0664819651582082	5.5429138201425	0.939294078803267	1	426.31	864.44	577.13	700.47	"GO:0016020,GO:0043231,GO:0070062,GO:0031625,GO:0006810"	864.44	426.31	864.44	426.31	864.44	426.31	864.44	426.31
"2764"	"c95394_g2_i1"	"57507"	-0.0693964763489632	8.56786019924748	0.931668860718636	1	5391.76	5949.74	5194.83	4308.07	"GO:0005654,GO:0005737,GO:0030529,GO:0070062,GO:0005515,GO:0042162,GO:0044822,GO:0008380,GO:0042221,GO:0042752,GO:0043488,GO:0045727,GO:0097167"	5949.74	5391.76	5949.74	5391.76	5949.74	5391.76	5949.74	5391.76
"2765"	"c95394_g2_i3"	"57505"	-0.0711264041282396	4.84883472931356	0.934894350593977	1	308.7	556.93	295.88	421.51	"GO:0005654,GO:0005737,GO:0030529,GO:0070062,GO:0005515,GO:0042162,GO:0044822,GO:0008380,GO:0042752,GO:0045727,GO:0097167"	556.93	308.7	556.93	308.7	556.93	308.7	556.93	308.7
"2766"	"c95405_g3_i1"	"59965"	0.787743203154109	0.109415700229268	0.544785179712663	1	10	13	22	7	"GO:0005794,GO:0030176,GO:0005515,GO:0050508,GO:0050509,GO:0006044,GO:0007224,GO:0007411,GO:0008101,GO:0008354,GO:0008589,GO:0015014,GO:0016055,GO:0030210,GO:0048312,GO:0048488,GO:0050808"	13	10	13	10	13	10	13	10
"2767"	"c95456_g1_i1"	"32724"	-0.811710107215687	0.513149021074343	0.459030855108704	1	25	15	13	16	"GO:0044444,GO:0006996,GO:0044712,GO:0044763,GO:0044804"	15	25	15	25	15	25	15	25
"2768"	"c95493_g1_i1"	"66821"	0.175531022065742	5.8059721021121	0.834695340223609	1	634.37	881.89	892.86	671.11	"GO:0005737,GO:0005874,GO:0003924,GO:0005200,GO:0005525,GO:0007017,GO:0008152,GO:0051258"	881.89	634.37	881.89	634.37	881.89	634.37	881.89	634.37
"2769"	"c95498_g1_i1"	"71407"	3.73312840009132	-2.29962334946598	0.44385458447669	1	0	0	3.23	0	"GO:0005488"	0	0	0	0	0	0	0	0
"2770"	"c95505_g1_i1"	"80215"	0.00639446106868956	1.97373941017374	1	1	34.24	120.05	0	59.35	"GO:0005930,GO:0034464,GO:0036064,GO:0032266,GO:0042384,GO:0046907"	120.05	34.24	120.05	34.24	120.05	34.24	120.05	34.24
"2771"	"c95505_g1_i2"	"80213"	-0.0741209032382471	4.47157393118406	0.93386273138519	1	368.74	398.95	253	197.65	"GO:0005930,GO:0034464,GO:0036064,GO:0032266,GO:0042384,GO:0046907"	398.95	368.74	398.95	368.74	398.95	368.74	398.95	368.74
"2772"	"c95556_g1_i1"	"85411"	0.580342427785801	8.33861325971348	0.473138422567211	1	3475.34	5858.18	5777.37	2996.6	"GO:0001725,GO:0005903,GO:0016460,GO:0030018,GO:0045177,GO:0070062,GO:0005509,GO:0032036,GO:0008360"	5858.18	3475.34	5858.18	3475.34	5858.18	3475.34	5858.18	3475.34
"2773"	"c95639_g1_i1"	"27707"	-3.50870917141516	0.103065544921282	0.101715012490881	1	0	0	4.15	42.45	"GO:0003723,GO:0005515"	0	0	0	0	0	0	0	0
"2774"	"c95639_g1_i2"	"27708"	-0.179225425651998	3.2560610294124	0.862457092634148	1	198	203	68.85	53.55	"GO:0003723,GO:0005515"	203	198	203	198	203	198	203	198
"2775"	"c95647_g2_i1"	"51680"	0.0841641412220174	2.74489204282628	0.931587458994212	1	60	77	123	98	"GO:0005874,GO:0036156,GO:0003777,GO:0005524,GO:0016887,GO:0001539,GO:0003341,GO:0008152"	77	60	77	60	77	60	77	60
"2776"	"c95707_g1_i1"	"108007"	0.375903409605174	4.86038890800456	0.657745313087521	1	286	615	377	340	"GO:0050789"	615	286	615	286	615	286	615	286
"2777"	"c95764_g1_i1"	"57117"	-0.189715462772834	3.99166904240063	0.840775623522545	1	307	332.06	121	115	"GO:0005488,GO:0016301,GO:0044763"	332.06	307	332.06	307	332.06	307	332.06	307
"2778"	"c95783_g1_i1"	"65987"	-0.207376161208433	6.32046586118486	0.807943082616552	1	752	1208	1023	1368	"GO:0004784,GO:0046872,GO:0001780,GO:0019430,GO:0045087,GO:0046686,GO:0051597,GO:0055114"	1208	752	1208	752	1208	752	1208	752
"2779"	"c95829_g1_i1"	"32631"	0.369711854129888	4.72629487062596	0.660385092211132	1	304	531	367.95	269	"GO:0044822,GO:0046872,GO:0010923"	531	304	531	304	531	304	531	304
"2780"	"c95848_g3_i1"	"108941"	0.11707015913689	1.31425405875571	0.909665954473805	1	29	46	28	27	"GO:0000151,GO:0005634,GO:0005829,GO:0005886,GO:0048471,GO:0004842,GO:0005515,GO:0046872,GO:0070735,GO:0070739,GO:0000122,GO:0000185,GO:0006915,GO:0016567,GO:0032880,GO:0033235,GO:0071354,GO:2001235"	46	29	46	29	46	29	46	29
"2781"	"c95903_g1_i1"	"33046"	-0.121395232090801	0.413311048791744	0.935715648345164	1	21	16	18	10	"GO:0044424"	16	21	16	21	16	21	16	21
"2782"	"c95910_g1_i1"	"38561"	-7.47946126670963	-0.0867598403712541	0.000827416840192073	1	9.82	0	0	30.05	"GO:0016020,GO:0004114,GO:0005515,GO:0043167,GO:0001819,GO:0002376,GO:0007165,GO:0008016,GO:0032879,GO:0048519,GO:0061028,GO:0071310,GO:1901701"	0	9.82	0	9.82	0	9.82	0	9.82
"2783"	"c95910_g1_i2"	"38562"	-0.571067173564157	3.07669366931249	0.537032780089034	1	124.18	79	119	122.95	"GO:0016020,GO:0004114,GO:0005515,GO:0043167,GO:0001819,GO:0002376,GO:0007165,GO:0008016,GO:0032879,GO:0048519,GO:0061028,GO:0071310,GO:1901701"	79	124.18	79	124.18	79	124.18	79	124.18
"2784"	"c95922_g1_i1"	"108684"	1.15250783589346	5.09339333605724	0.188816802973297	1	201	548.38	842.19	322.45	"GO:0016020,GO:0005310,GO:0015293,GO:0007275,GO:0015813,GO:0044763,GO:0050896"	548.38	201	548.38	201	548.38	201	548.38	201
"2785"	"c95924_g1_i1"	"3605"	-0.927364375454996	3.0601610422972	0.303347905175067	1	125.63	89.98	79.97	142	"GO:0000164,GO:0005634,GO:0004865,GO:0008157,GO:0032515"	89.98	125.63	89.98	125.63	89.98	125.63	89.98	125.63
"2786"	"c95924_g1_i2"	"3608"	-0.616896137130945	0.2600822984701	0.723549814218147	1	32.37	15.02	10.12	0	"GO:0000164,GO:0005634,GO:0004865,GO:0008157,GO:0032515"	15.02	32.37	15.02	32.37	15.02	32.37	15.02	32.37
"2787"	"c95932_g1_i1"	"63872"	0.630957227253995	4.77776127710138	0.454033554003061	1	251	559.93	441	282	"GO:0043231,GO:0008170,GO:0008171,GO:0008175,GO:0008276,GO:0008649"	559.93	251	559.93	251	559.93	251	559.93	251
"2788"	"c96000_g1_i1"	"49502"	-0.377214204507305	0.0708270485842555	0.81200884686267	1	9	5	18	16.43	"GO:0005488,GO:0016740,GO:0006259"	5	9	5	9	5	9	5	9
"2789"	"c96031_g1_i1"	"106759"	-1.30392502286496	1.20953462672307	0.262177484272592	1	65	14	23	13	"GO:0016021,GO:0050789"	14	65	14	65	14	65	14	65
"2790"	"c96041_g1_i1"	"105418"	-2.7798712208731	0.785056258027611	0.187955078541925	1	0	0	11.35	68.06	"GO:0016706"	0	0	0	0	0	0	0	0
"2791"	"c96041_g1_i2"	"105415"	-0.265049275102597	1.05203078014584	0.876765622024814	1	0	41.88	12.21	51.63	"GO:0016706"	41.88	0	41.88	0	41.88	0	41.88	0
"2792"	"c96041_g1_i3"	"105416"	0.84153098579901	4.96678045972383	0.319226387700339	1	311.39	671.73	534.03	245.31	"GO:0016706"	671.73	311.39	671.73	311.39	671.73	311.39	671.73	311.39
"2793"	"c96072_g1_i1"	"86330"	1.15930529941792	-1.28078629367737	0.45472412232549	1	3	5	6	1	"GO:0005488"	5	3	5	3	5	3	5	3
"2794"	"c96116_g1_i1"	"45293"	-2.80696582804497	2.3545144604958	0.00524481890156485	1	101	17	20	116	"GO:0044710"	17	101	17	101	17	101	17	101
"2795"	"c96120_g3_i1"	"80150"	-1.02243495157801	0.923840810425131	0.361982757488722	1	38	21	14	21	"GO:0044424,GO:0016772,GO:0097159,GO:1901363,GO:0006259,GO:0030098,GO:0050794,GO:0051716"	21	38	21	38	21	38	21	38
"2796"	"c96120_g3_i2"	"80148"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0044424,GO:0016772,GO:0097159,GO:1901363,GO:0006259,GO:0030098,GO:0050794,GO:0051716"	0	0	0	0	0	0	0	0
"2797"	"c96225_g1_i1"	"112990"	-2.88297493290144	5.88712441721493	0.00594402568071602	1	649.68	94	316.72	1920	"GO:0005737,GO:0005886,GO:0045177,GO:0070062,GO:0004064,GO:0004089,GO:0005515,GO:0008270,GO:0008152,GO:0038166,GO:0044070,GO:0048522"	94	649.68	94	649.68	94	649.68	94	649.68
"2798"	"c96265_g1_i1"	"118479"	-0.106381507377425	5.30744837398931	0.902658010517999	1	377	698.99	454	638	"GO:0005829,GO:0005524,GO:0046872,GO:0051539,GO:0016226"	698.99	377	698.99	377	698.99	377	698.99	377
